new_tc_id,title,purpose,source_sheet,source_row_numbers,source_tc_ids,conversion_type,conversion_note,priority,os,tc_attributes,automation_readiness,review_reason
CHAT_NEW_0341,"진입점 / 전체 UI > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - 플러스메뉴 > [선물하기] 탭 > 팝업 (액션시트) 제",그룹 선물 팝업 (액션시트) 노출 - 선물하기 선물하기 두근두근 선물게임,5.일반채팅,512,CHAT_341,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,알림푸시확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0342,"진입점 / 전체 UI > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - [선물하기] 팝업 (액션시트) 에서 > 선물하기 탭",1. 선물하기 전용 웹뷰 구동 2. 선물하기 종료 후 채팅방으로 복귀,5.일반채팅,513,CHAT_342,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"알림푸시확인, 설정상태유지",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0343,"진입점 / 전체 UI > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - [선물하기] 팝업 (액션시트) 에서 > 두근두근 선물게",1. 두근두근 선물게임 하기 웹뷰 구동 2. 선물하기 종료 후 채팅방으로 복귀,5.일반채팅,514,CHAT_343,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"알림푸시확인, 설정상태유지",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0344,"진입점: 플러스메뉴 > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - 플러스메뉴 > [통화하기] 버튼 탭 - 일반 1:1 /",2. 통화 타입 선택 UI가 표시됨 [보이스톡] [페이스톡] (오픈 1:1 채팅방에서 제공 안함),5.일반채팅,516,CHAT_344,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0345,"진입점: 사이드메뉴 > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - 사이드메뉴 > [통화] 버튼 탭",2. - 통화 이력 없음 ㄴ 상단 메뉴 모음에 통화 발신 아이콘이 표시됨 ㄴ 통화 안내 이미지와 가이드 문구가 표시됨 - 통화 이력 있음 ㄴ 상,5.일반채팅,517,CHAT_345,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0346,"진입점: 채팅방 GNB > 그룹채팅방 > 동영상 > 편집 후, 동영상 전송 - 일반 1:1 채팅방> 우상단의 [통화하기(📞)] 버튼",2. 바텀 시트에 선택 가능한 통화 타입이 표시됨 [보이스톡] [페이스톡] *오픈 1:1 채팅방에서는 +메뉴에서 보이스톡만 제공,5.일반채팅,518,CHAT_346,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0347,"진입점: 말풍선 > 송수신 > 동영상 > 편집 후, 동영상 전송 - 통화 발신",1. 발신한 통화가 말풍선으로 표시됨 2. 수신한 통화가 말풍선으로 표시됨,5.일반채팅,520,CHAT_347,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0348,"진입점: 말풍선 > 컨텍스트 메뉴 > 동영상 > 편집 후, 동영상 전송 - 통화 관련 말풍선을 롱탭하여 컨텍스트 메뉴 확인",말풍선 리액션 / 답장 / 책갈피 설정 / 캡처 / 삭제 * 말풍선 리액션은 채팅방 내 말풍선 위치에 따라 가변적으로 메뉴 상/하단에 위치,5.일반채팅,521,CHAT_348,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0349,"진입점: 말풍선 > 말풍선 동작 > 동영상 > 편집 후, 동영상 전송 - 통화 관련 말풍선 탭",말풍선을 발생시킨 통화 타입과 동일한 통화 타입으로 발신됨,5.일반채팅,522,CHAT_349,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0350,"진입점 / 전체 UI > 화면 UI 확인 > 동영상 > 편집 후, 동영상 전송 - 1. 플러스 메뉴 > [톡클라우드] 탭","1. 톡클라우드 파일 전송하기 UI 표시 ----- [X] 톡클라우드 파일 전송하기 [홈] [TIP""기능안내 영역] [인물 분류] [중요] [드",5.일반채팅,526,CHAT_350,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"예외에러확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0351,"톡클라우드 파일 전송하기 > [홈] 버튼 동작 > 동영상 > 편집 후, 동영상 전송 - 1. 톡클라우드 파일 전송하기 화면 상단 우측 [홈]",1. 톡클라우드 홈으로 이동된다.,5.일반채팅,528,CHAT_351,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0352,"톡클라우드 파일 전송하기 > 전송 > 중요 항목 전송 > 편집 후, 동영상 전송 - 1. 톡클라우드 파일 전송하기 > 중요 진입 후 항목",1. 채팅방에 메시지 전송 - 사진/동영상 : 사진 동영상 타입으로 전송 - 파일 : 파일 타입으로 전송 - 링크 : 스크랩 말풍선으로 전송 -,5.일반채팅,530,CHAT_352,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0353,톡클라우드 파일 전송하기 > 전송 > 중요 항목 전송 > 원본 파일 전송 - 톡클라우드 파일 전송하기 > 중요 진입 후 아래 조건의,1. 하단 원본 파일 보내기 옵션이 표시된다. 2. 파일타입으로 전송된다.,5.일반채팅,531,CHAT_353,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0354,톡클라우드 파일 전송하기 > 전송 > 중요 항목 전송 > 대용량 파일 전송 - 1. 톡클라우드 파일 전송하기 > 중요 진입 후 아래,1. 대용량 파일 말풍선(레버리지 타입)으로 전송된다.,5.일반채팅,532,CHAT_354,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"기능동작확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0355,톡클라우드 파일 전송하기 > 전송 > 드라이브 항목 전송 > 대용량 파일 전송 - 1. 톡클라우드 파일 전송하기 > 드라이브 진입 후 항,1. 채팅방에 메시지 전송 - 사진/동영상 : 사진 동영상 타입으로 전송 - 파일 : 파일 타입으로 전송 - 링크 : 스크랩 말풍선으로 전송 -,5.일반채팅,533,CHAT_355,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0356,톡클라우드 파일 전송하기 > 전송 > 드라이브 항목 전송 > 원본 파일 전송 - 톡클라우드 파일 전송하기 > 드라이브 진입 후 아래 조,1. 하단 원본 파일 보내기 옵션이 표시된다. 2. 파일타입으로 전송된다.,5.일반채팅,534,CHAT_356,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0357,톡클라우드 파일 전송하기 > 전송 > 드라이브 항목 전송 > 대용량 파일 전송 - 1. 톡클라우드 파일 전송하기 > 드라이브 진입 후 아,1. 대용량 파일 말풍선(레버리지 타입)으로 전송된다.,5.일반채팅,535,CHAT_357,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"기능동작확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0358,톡클라우드 파일 전송하기 > 전송 > 카카오톡 데이터 전송 > 사진/동영상 전송 - 1. 톡클라우드 파일 전송하기 > 사진/동영상 진입 후,"1. 채팅방에 메시지 전송 - 사진, 동영상 타입으로 전송",5.일반채팅,537,CHAT_358,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0359,톡클라우드 파일 전송하기 > 전송 > 카카오톡 데이터 전송 > 파일 전송 - 1. 톡클라우드 파일 전송하기 > 파일 진입 후 항목,1. 채팅방에 메시지 전송 - 파일 타입으로 전송,5.일반채팅,538,CHAT_359,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0360,톡클라우드 파일 전송하기 > 전송 > 카카오톡 데이터 전송 > 링크 전송 - 1. 톡클라우드 파일 전송하기 > 링크 진입 후 항목,1. 채팅방에 메시지 전송 - 스크랩 타입으로 전송,5.일반채팅,539,CHAT_360,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,콘텐츠미디어확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0361,대용량 파일 말풍선 > 공유한 유저 > 사진 > 공유 관리 - 1. 채팅방에 공유한 대용량 파일 말풍선 탭하여 사진,1. 해당 사진의 공유 관리 화면으로 이동된다.,5.일반채팅,543,CHAT_361,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0362,대용량 파일 말풍선 > 공유한 유저 > 사진 > 대용량 공유 파일 전체 목록 보기 - 사진 상세 > 전체 목록 보기,대용량 공유 파일 화면으로 이동된다.,5.일반채팅,544,CHAT_362,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0363,대용량 파일 말풍선 > 공유한 유저 > 사진 > 저장하기(iOS) - 1. [저장하기] 탭,"1. 파일 다운로드 UI표시 - 전체용량, 받은용량이 표시된다. - 하단 [취소] 버튼 표시",5.일반채팅,545,CHAT_363,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0364,대용량 파일 말풍선 > 공유한 유저 > 사진 > BG저장(iOS) - 다운로드 중 빈화면 탭,"1. 안내 얼럿 표시 ----- ""화면을 이동해도 계속 저장하시겠습니까? 도중에 앱을 종료하면 저장하기가 완료되지 않을 수 있습니다. 완료 후",5.일반채팅,546,CHAT_364,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0365,대용량 파일 말풍선 > 공유한 유저 > 사진 > 저장하기(Android) - 1. 개별 옵션 메뉴 [저장하기] 탭,1. 토스트 메시지 표시 - 시작시 : 다운로드를 시작합니다. - 완료후 : 다운로드가 완료되었습니다.,5.일반채팅,547,CHAT_365,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"알림푸시확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0366,대용량 파일 말풍선 > 공유한 유저 > 사진 > 전달하기 - 채팅방으로 전달,선택한 채팅방으로 전달된다. - 채팅방에 대용량 파일 말풍선이 발신된다. - 대용량 파일의 권한이 있는 사용자에 해당 채팅방 멤버가 추가된다.,5.일반채팅,548,CHAT_366,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 권한인증확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0367,대용량 파일 말풍선 > 공유한 유저 > 사진 > 삭제하기 - 삭제하기 버튼 탭,"1. 얼럿이 표시된다. ""휴지통으로 이동 선택한 파일을 휴지통으로 이동하시겠습니까? 이동 시 공유 및 중요 표시 정보는 삭제됩니다. [취소] [",5.일반채팅,549,CHAT_367,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 기능동작확인, 권한인증확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0368,대용량 파일 말풍선 > 공유한 유저 > 사진 > 더보기 > 상세보기 - 더보기 > 상세보기 확인,아래 정보가 표시된다. - 종류 : {확장자} - 크기 : {용량} - 해상도 : {해상도 * 해상도 },5.일반채팅,550,CHAT_368,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0369,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 공유 관리 - 사진 상세 > 공유관리 버튼 탭,해당 사진의 공유 관리 화면으로 이동된다.,5.일반채팅,552,CHAT_369,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0370,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 대용량 공유 파일 전체 목록 보기 - 사진 상세 > 전체 목록 보기,대용량 공유 파일 화면으로 이동된다.,5.일반채팅,553,CHAT_370,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0371,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 저장하기(iOS) - 1. [저장하기] 탭,"1. 파일 다운로드 UI표시 - 현재 다운중인 파일 개수, 전체용량, 받은용량이 표시된다. - 하단 [취소] 버튼 표시",5.일반채팅,554,CHAT_371,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0372,대용량 파일 말풍선 > 공유한 유저 > 동영상 > BG저장(iOS) - 다운로드 중 빈화면 탭,"1. 안내 얼럿 표시 2. 다운로드가 계속 진행된다. - 다운로드 완료 후 ㄴ 상단 띠배너가 표시된다. ㄴ"" {파일명} 파일 저장이 완료되었습니",5.일반채팅,555,CHAT_372,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 예외에러확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0373,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 저장하기(Android) - 1. 개별 옵션 메뉴 [저장하기] 탭,1. 토스트 메시지 표시 - 시작시 : 다운로드를 시작합니다. - 완료후 : 다운로드가 완료되었습니다.,5.일반채팅,556,CHAT_373,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"알림푸시확인, 콘텐츠미디어확인",REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0374,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 전달하기 - 채팅방으로 전달,선택한 채팅방으로 전달된다. - 채팅방에 대용량 파일 말풍선이 발신된다. - 대용량 파일의 권한이 있는 사용자에 해당 채팅방 멤버가 추가된다.,5.일반채팅,557,CHAT_374,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"데이터변경확인, 권한인증확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0375,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 삭제하기 - 삭제하기 버튼 탭,"1. 얼럿이 표시된다. ""파일 삭제 선택한 파일을 톡클라우드에서 완전히 삭제하시겠습니까? 드라이브에 업로드 된 파일이 완전 삭제되어 공유도 취소",5.일반채팅,558,CHAT_375,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 데이터변경확인, 권한인증확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0376,대용량 파일 말풍선 > 공유한 유저 > 동영상 > 더보기 > 상세정보 - 더보기 > 상세정보 확인,아래 정보가 표시된다. - 종류 : {확장자} - 크기 : {용량} - 해상도 : { NNN X NNN },5.일반채팅,559,CHAT_376,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0377,대용량 파일 말풍선 > 공유한 유저 > 일반파일 > 공유 관리 - 사진 상세 > 공유관리 버튼 탭,해당 사진의 공유 관리 화면으로 이동된다.,5.일반채팅,561,CHAT_377,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0378,대용량 파일 말풍선 > 공유한 유저 > 일반파일 > 대용량 공유 파일 전체 목록 보기 - 사진 상세 > 전체 목록 보기,대용량 공유 파일 화면으로 이동된다.,5.일반채팅,562,CHAT_378,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0379,대용량 파일 말풍선 > 공유한 유저 > 일반파일 > 저장하기(iOS) - 1. [저장하기] 탭,"1. 파일 다운로드 UI표시 - 현재 다운중인 파일 개수, 전체용량, 받은용량이 표시된다. - 하단 [취소] 버튼 표시",5.일반채팅,563,CHAT_379,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0380,대용량 파일 말풍선 > 공유한 유저 > 일반파일 > 이어받기(iOS) - [저장하기] 탭,1. 이어받기 얼럿 표시 -- 저장하기 기기에 저장 중이던 항목이 존재합니다. 파일을 이어받으시겠습니까? [ ] 새로 저장하기 [취소] [저장],5.일반채팅,564,CHAT_380,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 멀티디바이스OS, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
