service_name,row_number,omit_key,omit_expr,subject,source_col,orig_step,orig_expected,recon_step,recon_expected,reason,confidence
14.이모티콘스토어,356,노출_확인,노출 확인,dot 형태 인디케이터 노출,expected_result,배너 하단 인디케이터 노출 확인,dot 형태 인디케이터 노출,배너 하단 인디케이터 dot 형태 인디케이터 노출,dot 형태 인디케이터 노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""dot 형태 인디케이터 노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""dot 형태 인디케이터 노출""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,357,노출_확인,노출 확인,인디케이터 미노출한다,expected_result,배너 하단 인디케이터 노출 확인,인디케이터 미노출한다,배너 하단 인디케이터 인디케이터 미노출한다,인디케이터 미노출한다 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""인디케이터 미노출한다""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""인디케이터 미노출한다""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,390,노출_확인,노출 확인,이벤트 탭 미노출,expected_result,"1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 노출 확인

2. 이벤트 탭 노출 시간대 진입 후 더보기 > 이모티콘 홈 재진입","1. 이벤트 탭 미노출

2. 이벤트 탭 노출","1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 이벤트 탭 미노출

2. 이벤트 탭 노출 시간대 진입 후 더보기 > 이모티콘 홈 재진입",이벤트 탭 미노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""이벤트 탭 미노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""이벤트 탭 미노출""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,391,노출_확인,노출 확인,이벤트 탭 노출,expected_result,"1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 노출 확인

2. 오픈시간 만료 후 더보기 > 이모티콘 홈 재진입","1. 이벤트 탭 노출

2. 이벤트 탭 미노출","1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 이벤트 탭 노출

2. 오픈시간 만료 후 더보기 > 이모티콘 홈 재진입",이벤트 탭 노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""이벤트 탭 노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""이벤트 탭 노출""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,392,노출_확인,노출 확인,이벤트 탭 미노출,expected_result,1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 노출 확인,1. 이벤트 탭 미노출,1. 더보기 > 이모티콘 홈 진입 후 이벤트 탭 이벤트 탭 미노출,이벤트 탭 미노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""이벤트 탭 미노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""이벤트 탭 미노출""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,406,랜딩_확인,랜딩 확인,이모티콘 스토어 > 이벤트탭으로 랜딩,expected_result,스킴 링크된 스토어 배너 설정 후 랜딩 확인,이모티콘 스토어 > 이벤트탭으로 랜딩,스킴 링크된 스토어 배너 설정 후 이모티콘 스토어 > 이벤트탭으로 랜딩,이모티콘 스토어 > 이벤트탭으로 랜딩 이어야 한다.,"Step에 ""랜딩 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""이모티콘 스토어 > 이벤트탭으로 랜딩""이(가) 확인 대상임을 파악하였습니다. 따라서 ""랜딩 확인""은 ""이모티콘 스토어 > 이벤트탭으로 랜딩""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,472,노출_확인,노출 확인,무기한,expected_result,1. 무기한 구매 시 노출 확인,1. 무기한,1. 무기한 구매 시 무기한,무기한 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""무기한""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""무기한""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,489,노출_확인,노출 확인,노출,expected_result,"1. 결제 내역 내 현금영수증 항목 노출 확인

1. 현금 영수증 버튼 탭","1. 노출

2. 거래 내역 조회 화면으로 이동","1. 결제 내역 내 현금영수증 항목 노출

1. 현금 영수증 버튼 탭",노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""노출""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,491,노출_확인,노출 확인,노출,expected_result,"1. 결제 내역 내 거래확인증 노출 확인

2. 거래확인증 버튼 탭","1. 노출

2. 거래 확인증 항목 표시","1. 결제 내역 내 거래확인증 노출

2. 거래확인증 버튼 탭",노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""노출""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,492,노출_확인,노출 확인,노출,expected_result,"1. 결제 내역 내 거래확인증 노출 확인

2. 거래확인증 버튼 탭","1. 노출

2. 거래 확인증 항목 표시","1. 결제 내역 내 거래확인증 노출

2. 거래확인증 버튼 탭",노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""노출""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,529,노출_확인,노출 확인,--,expected_result,1. 관심작가 페이지 UI 노출 확인,"1. --
 [<] 관심작가
 [썸] 작가명
 [네] 상품 수
 [일] 신상 소식",1. 관심작가 페이지 UI --,-- 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""--""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""--""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,530,랜딩_확인,랜딩 확인,클릭 시 작가 캐릭터 페이지로 랜딩,expected_result,1. 관심작가 랜딩 확인,1. 클릭 시 작가 캐릭터 페이지로 랜딩,1. 관심작가 클릭 시 작가 캐릭터 페이지로 랜딩,클릭 시 작가 캐릭터 페이지로 랜딩 이어야 한다.,"Step에 ""랜딩 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""클릭 시 작가 캐릭터 페이지로 랜딩""이(가) 확인 대상임을 파악하였습니다. 따라서 ""랜딩 확인""은 ""클릭 시 작가 캐릭터 페이지로 랜딩""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,533,랜딩_확인,랜딩 확인,클릭 시 작가 캐릭터 페이지로 랜딩,expected_result,1. 관심작가 랜딩 확인,1. 클릭 시 작가 캐릭터 페이지로 랜딩,1. 관심작가 클릭 시 작가 캐릭터 페이지로 랜딩,클릭 시 작가 캐릭터 페이지로 랜딩 이어야 한다.,"Step에 ""랜딩 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""클릭 시 작가 캐릭터 페이지로 랜딩""이(가) 확인 대상임을 파악하였습니다. 따라서 ""랜딩 확인""은 ""클릭 시 작가 캐릭터 페이지로 랜딩""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,567,노출_확인,노출 확인,뱃지/타이틀/오픈시작일자 표기,expected_result,1. 이전 글 정보 노출 확인,"1. 뱃지/타이틀/오픈시작일자 표기
- 제목 표시 : 영역 초과시 말줄임처리",1. 이전 글 정보 뱃지/타이틀/오픈시작일자 표기,뱃지/타이틀/오픈시작일자 표기 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""뱃지/타이틀/오픈시작일자 표기""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""뱃지/타이틀/오픈시작일자 표기""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,568,노출_확인,노출 확인,뱃지/타이틀/오픈시작일자 표기,expected_result,1. 다음 글 정보 노출 확인,"1. 뱃지/타이틀/오픈시작일자 표기
- 제목 표시 : 영역 초과시 말줄임처리",1. 다음 글 정보 뱃지/타이틀/오픈시작일자 표기,뱃지/타이틀/오픈시작일자 표기 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""뱃지/타이틀/오픈시작일자 표기""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""뱃지/타이틀/오픈시작일자 표기""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,619,노출_확인,노출 확인,안내 표시,expected_result,1. 검색 결과 없는 경우 화면 노출 확인,"1. 안내 표시
--
{입력어}의 결과가 없습니다.",1. 검색 결과 없는 경우 화면 안내 표시,안내 표시 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""안내 표시""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""안내 표시""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,628,노출_확인,노출 확인,안내 표시,expected_result,1. 검색 결과 없는 경우 화면 노출 확인,"1. 안내 표시
--
{입력어}의 결과가 없습니다.",1. 검색 결과 없는 경우 화면 안내 표시,안내 표시 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""안내 표시""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""안내 표시""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,646,노출_확인,노출 확인,마케팅 운영 구좌 버블 최우선 노출,expected_result,1. 최근 검색어 내 노출 확인,"1. 마케팅 운영 구좌 버블 최우선 노출
- 버블은 어드민 설정된 ""제목""으로 표시된다.
- 우측 ""추천"" 뱃지가 표시된다.",1. 최근 검색어 내 마케팅 운영 구좌 버블 최우선 노출,마케팅 운영 구좌 버블 최우선 노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""마케팅 운영 구좌 버블 최우선 노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""마케팅 운영 구좌 버블 최우선 노출""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,670,랜딩_확인,랜딩 확인,인기순 포커싱으,expected_result,1. 썸네일 클릭시 랜딩 확인,1. 스타일 그룹 카테고리 내 2depth페이지 > 인기순 포커싱으로 이동된다.,1. 썸네일 클릭시 인기순 포커싱으,스타일 그룹 카테고리 내 2depth페이지 > 인기순 포커싱으로 이동된다.,"Step에 ""랜딩 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""인기순 포커싱으""이(가) 확인 대상임을 파악하였습니다. 따라서 ""랜딩 확인""은 ""인기순 포커싱으""을 의미하는 것으로 판단하였습니다.",high
14.이모티콘스토어,673,노출_확인,노출 확인,노출,expected_result,1. 조건의 상태로 인기 탭 진입 후 배너 노출 확인,"1. 노출
- 구독자
- 미구독자",1. 조건의 상태로 인기 탭 진입 후 배너 노출,노출 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""노출""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""노출""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,674,노출_확인,노출 확인,--,expected_result,1. 조건의 상태로 인기 탭 진입 후 배너 노출 확인,"1. --
- 구독자 노출

- 미구독자 미표시",1. 조건의 상태로 인기 탭 진입 후 배너 --,-- 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""--""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""--""을 의미하는 것으로 판단하였습니다.",medium
14.이모티콘스토어,675,노출_확인,노출 확인,--,expected_result,1. 조건의 상태로 인기 탭 진입 후 배너 노출 확인,"1. --
- 미구독자 노출

- 구독자 미표시",1. 조건의 상태로 인기 탭 진입 후 배너 --,-- 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""--""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""--""을 의미하는 것으로 판단하였습니다.",medium
