service_name,category_1,category_2,category_3,category_4,tc_count
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,나간 채팅방,텍스트 문서,4
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,정렬,생성순 (default),3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,정렬,업데이트순,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,정렬,이름순,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,최대 노출 개수,업데이트순,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 목록,추천 태그 목록,업데이트순,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 선택 및 선택 해제,내 태그,빈화면,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 선택 및 선택 해제,내 태그,태그 목록,3
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 선택 및 선택 해제,서버태그,태그 목록,1
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그 선택 및 선택 해제,추천 태그,태그 목록,2
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그추가,태그 생성 불가,업데이트순,6
22.톡클라우드_버티컬(유료),내 태그 및 추천 태그,태그추가,태그 생성 완료,업데이트순,3
22.톡클라우드_버티컬(유료),다중 선택 화면,다중 선택 버튼 [V],동작 확인,녹음파일 (STT+m4a) 모두 존재하는 경우,1
22.톡클라우드_버티컬(유료),다중 선택 화면,다중 선택 버튼 [V],동작 확인,링크 신규 백업 확인,1
22.톡클라우드_버티컬(유료),다중 선택 화면,다중 선택 버튼 [V],동작 확인,삭제,1
22.톡클라우드_버티컬(유료),다중 선택 화면,다중 선택 버튼 [V],동작 확인,풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,동작 확인,삭제,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,동작 확인,"전달 불가
 - 전달 가능한 최대 개수 초과",1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,동작 확인,추가 불가,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,삭제하기,공유피커 풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,삭제하기,녹음파일 (STT+m4a) 모두 존재하는 경우,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,삭제하기,선택 가능 갯수 초과,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,삭제하기,외부 공유,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,삭제하기,풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,선택 가능한 최대 개수 초과 (공통 스펙),공유피커 풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,선택 가능한 최대 개수 초과 (공통 스펙),외부 공유,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,선택 가능한 최대 개수 초과 (공통 스펙),풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,저장하기,"저장 불가
 - 저장 가능한 최대 개수 초과",3
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,저장하기,저장 완료,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,저장하기,"전달 불가
 - 전달 가능한 최대 개수 초과",1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,톡으로 전달하기,"전달 불가
 - 전달 가능한 최대 개수 초과",1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,톡으로 전달하기,전달 완료,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",공유피커 > 친구에게 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",공유피커 풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",나에게 전달,3
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",외부 공유,3
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",채팅방으로 전달,3
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",친구에게 전달,2
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",펑 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",풀피커 > 채팅방에 전달,1
22.톡클라우드_버티컬(유료),다중 선택 화면,하단 옵션 메뉴,"톡으로 전달하기
- 전달 방식 별 확인",풀피커 > 친구에게 전달,2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",다중 선택 버튼 [V],동작 확인,"개별 > 삭제하기
- 대용량 파일",1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",다중 선택 버튼 [V],버튼 활성화,"개별 > 삭제하기
- 대용량 파일",1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,버튼 활성화,추가 불가,2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,삭제하기,선택모드 > 복수,3
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,선택 가능한 최대 개수 초과 (공통 스펙),선택모드 > 복수,1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,저장하기,저장 가능 최대 개수 초과,1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,저장하기,저장 불가,5
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,저장하기,저장 완료,1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 드라이브 데이터 전달",대용량파일로 전송,3
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 드라이브 데이터 전달",원본 파일 옵션,2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 드라이브 데이터 전달","전달 불가 
 - denylist 파일 전달",2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 드라이브 데이터 전달","전달 불가 
 - 전달 가능한 형식이 아닌 미디어",1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 드라이브 데이터 전달",전달 완료,2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달",대용량파일로 전송,3
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달",원본 파일 옵션,2
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달",전달 가능 최대 개수 초과,4
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달",전달 불가,3
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달",전달 완료,1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달","전달 완료 
 - 묶음말풍선 동작 확인",1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
 - 톡버티컬/드라이브 데이터 동시 전달","전달 완료 
 - 용량별 전달 동작 확인",1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
- 전달타입 별 확인",나에게 전달,1
22.톡클라우드_버티컬(유료),"다중 선택 화면 (select view)
 - 하단 옵션 메뉴
   ㄴ 톡으로 전달하기 : 톡버티컬/드라이브 데이터에 따라 다르게 동작
   ㄴ 이 외 옵션 메뉴 : 톡버티컬/드라이브 데이터 상관없이 동작 동일",하단 옵션 메뉴,"톡으로 전달하기
- 전달타입 별 확인",채팅방으로 전달,1
