service_name,row_number,category,label,evidence,source_field,keyword,reason,confidence
21.톡클라우드_버티컬(무료),129,동영상_존재,동영상 존재,4) 미리보기 썸네일 (only 사진/동영상),expected_result,동영상,기대결과에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),129,백업_존재,백업 데이터 존재,[<] 채팅방 미디어 알림 [톡클라우드] [사이드 메뉴],expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),130,채팅방_존재,채팅방 생성 완료,1. 미디어 만료 알림 채팅방 진입 > 만료 미디어 말풍선 확인,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),130,사진_존재,사진/이미지 존재,2. 사진/동영상 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),130,동영상_존재,동영상 존재,2. 사진/동영상 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),131,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),133,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),133,사진_존재,사진/이미지 존재,1. 사진/동영상 탭 > 사진 or 동영상 썸네일 확인,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),133,동영상_존재,동영상 존재,1. 사진/동영상 탭 > 사진 or 동영상 썸네일 확인,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
21.톡클라우드_버티컬(무료),134,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),135,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),136,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),137,채팅방_존재,채팅방 생성 완료,채팅방 미디어 알림방,category_1,채팅방,분류1에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
21.톡클라우드_버티컬(무료),137,백업_존재,백업 데이터 존재,[더 쉽고 편한 자동 백업 알아보기],expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),10,로그인,로그인 완료,2. My비밀번호 미등록,precondition,비밀번호,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),10,백업_존재,백업 데이터 존재,톡클라우드 시작하기 flow (=최초 자동 백업),category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),10,구독_상태,구독/결제 완료,1. 클라우드 구독 상태,precondition,구독,사전조건 컬럼에 구독 또는 결제 상태에 대한 언급이 있어 사전에 구독/결제가 완료된 상태여야 합니다.,high
22.톡클라우드_버티컬(유료),11,로그인,로그인 완료,My비밀번호 등록,precondition,비밀번호,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),11,채팅방_존재,채팅방 생성 완료,- 오픈채팅 / 비밀채팅 / 채널채팅 (미디어 파일),expected_result,오픈채팅,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),11,백업_존재,백업 데이터 존재,5. [백업하기] 클릭 후 데이터 보관,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),11,구독_상태,구독/결제 완료,1. 클라우드 구독 상태,precondition,구독,사전조건 컬럼에 구독 또는 결제 상태에 대한 언급이 있어 사전에 구독/결제가 완료된 상태여야 합니다.,high
22.톡클라우드_버티컬(유료),12,로그인,로그인 완료,My비밀번호 등록,precondition,비밀번호,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),12,채팅방_존재,채팅방 생성 완료,- 오픈채팅 / 비밀채팅 / 채널채팅 (미디어 파일),expected_result,오픈채팅,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),12,백업_존재,백업 데이터 존재,자동 백업을 위한 준비가 필요해요.,expected_result,백업,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),12,구독_상태,구독/결제 완료,1. 톡클라우드 구독 상태,precondition,구독,사전조건 컬럼에 구독 또는 결제 상태에 대한 언급이 있어 사전에 구독/결제가 완료된 상태여야 합니다.,high
22.톡클라우드_버티컬(유료),14,백업_존재,백업 데이터 존재,아직 톡클라우드 보안코드를 저장하지 않으셨습니다.,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),15,백업_존재,백업 데이터 존재,톡클라우드 시작 > 화면 이탈,category_2,톡클라우드,분류2에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),16,백업_존재,백업 데이터 존재,톡클라우드 시작하기,category_4,톡클라우드,화면전개에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),17,사진_존재,사진/이미지 존재,2. 휴대폰 앨범에 톡클라우드 보안코드가 이미지 형태로 저장됨,expected_result,이미지,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),17,백업_존재,백업 데이터 존재,2. 휴대폰 앨범에 톡클라우드 보안코드가 이미지 형태로 저장됨,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),18,기타,기타 사전조건,저장API 실패,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),19,기타,기타 사전조건,용량부족,precondition,,사전조건 컬럼에 기재된 내용이 있으나 표준 카테고리로 분류되지 않았습니다.,medium
22.톡클라우드_버티컬(유료),20,로그인,로그인 완료,"- 지갑에서 설정한 My 비밀번호를 잊어버린 경우, 위의 톡클라우드 보안코드로 톡클라우드에 보관되어있는 대화내용을 복원할 수 있습니다.",expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),20,사진_존재,사진/이미지 존재,1. 저장된 보안코드 이미지 화면 구성 확인,test_step,이미지,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),20,백업_존재,백업 데이터 존재,톡클라우드,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),21,채팅방_존재,채팅방 생성 완료,1. 보안코드 안내 화면 > [나와의 채팅방] 선택,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),21,사진_존재,사진/이미지 존재,2. 나챗방에 톡클라우드 보안코드가 이미지 형태로 전송됨,expected_result,이미지,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),21,백업_존재,백업 데이터 존재,2. 나챗방에 톡클라우드 보안코드가 이미지 형태로 전송됨,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),22,채팅방_존재,채팅방 생성 완료,1. 보안코드 안내 화면 > [나와의 채팅방] 선택,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),23,로그인,로그인 완료,"- 지갑에서 설정한 My 비밀번호를 잊어버린 경우, 위의 톡클라우드 보안코드로 톡클라우드에 보관되어있는 대화내용을 복원할 수 있습니다.",expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
22.톡클라우드_버티컬(유료),23,채팅방_존재,채팅방 생성 완료,: 나와의 채팅방,category_2,채팅방,분류2에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),23,사진_존재,사진/이미지 존재,1. 전송된 보안코드 이미지 화면 구성 확인,test_step,이미지,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),23,백업_존재,백업 데이터 존재,톡클라우드,expected_result,톡클라우드,기대결과에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),25,로그인,로그인 완료,- 이메일 로그인 X,precondition,로그인,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),25,채팅방_존재,채팅방 생성 완료,- 나와의 채팅방,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
22.톡클라우드_버티컬(유료),25,사진_존재,사진/이미지 존재,- 휴대폰 앨범,expected_result,앨범,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
22.톡클라우드_버티컬(유료),26,로그인,로그인 완료,이메일 로그인 상태,precondition,로그인,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),27,로그인,로그인 완료,이메일 로그인 X,precondition,로그인,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
22.톡클라우드_버티컬(유료),28,사진_존재,사진/이미지 존재,2. 이메일에 톡클라우드 보안코드가 이미지 형태로 전송됨,expected_result,이미지,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
